int_col_0,float_col_1,int_col_2,float_col_3,int_col_4,float_col_5,int_col_6,float_col_7,int_col_8,float_col_9,str_col_0,str_col_1,str_col_2,str_col_3,str_col_4,str_col_5,date_col_0,date_col_1,bool_col_0,bool_col_1,id
496,961.9133015371312,581,993.3669936043741,105,890.8705755768,156,822.782162286524,708,12.600937780508081,exfztHAYNL,sHsXFdJhah,AItUlgcxch,VwJjVUiZiv,meVgClIpdi,HZhLPtQVmM,2022-11-04 11:16:32,2022-12-29 13:01:13,False,False,id_321
491,323.46967301503537,836,500.70978572074165,150,527.2905824633007,285,712.2005716449531,339,517.0948322833841,ejCWONhfkh,zoJjnrWHkm,olunpFiFPl,pdAfHpaiFR,HCgMfrixyq,oPwBSPQLJZ,2023-06-27 01:51:49,2020-04-04 21:29:21,True,True,id_322
549,978.2304860741754,966,469.1466021323151,508,325.2336191024413,540,453.93242447003524,441,594.0763154392525,VOvjaAhwrF,svpCIDXHjZ,IzKYsQPFeq,lpeNXPyEpT,HGizVEFRYY,QrrlfevkTG,2023-12-15 18:33:53,2020-07-09 08:18:53,False,False,id_323
523,199.05014716380265,491,842.1343332584911,794,475.33225470427277,137,926.5578854315927,182,168.6990834338259,RyNMklgCxZ,bzORJbnDev,ACzryNjDtS,PKYKuqAsgw,bqSllXBPlu,RpKcSoHBAX,2021-11-01 13:37:52,2020-02-25 03:57:41,False,False,id_324
46,389.94380673166637,948,421.1026196798912,34,742.4326071599755,217,410.0117930396503,308,801.3431859103648,ynLWOtDIQw,aorpiMGbnj,IyCfVrnUDG,CTRuNURMRe,oCLkccDFoy,SsCzfxJcbL,2020-03-16 03:37:42,2022-09-27 15:26:04,True,True,id_325
514,330.7565536520615,771,959.3317926851271,854,769.6514038779516,446,211.65974246031683,479,799.445622326878,ReyXHlKqcp,rPZXpsMnHZ,LyJcXfvlRH,MsnVdosTJn,HVsCvcrEDs,wRKuosmfOK,2021-01-04 05:34:16,2021-10-18 05:19:36,True,False,id_326
947,59.54427457405065,363,622.4211620025112,378,375.28309571853515,825,291.3772347398619,574,512.2526181359901,vLMnwqLZTU,lgpKvQPFuu,FAUEYrqCkw,YkuhEcDUum,jSGZexKyag,agARGAQZIV,2021-08-12 03:11:17,2023-08-28 18:46:35,False,True,id_327
485,584.5912316975254,654,650.2830479848952,501,113.35661156606803,727,510.3500729241507,32,423.70665372129343,fSCGRCmYGk,qQYWgdJeOV,fSkDirafpQ,WROicuruTv,MmNjjXtpfQ,WPeGGSJEMy,2022-06-21 04:28:03,2020-06-08 05:37:50,True,True,id_328
0,907.6269983028952,68,351.7105945815453,329,491.5816750857458,678,357.8539269163193,829,85.17619811422672,JBNUwPorhR,TbTwLGZjKz,njOLHITMbX,TIoSZuziKD,qYhOrDFKnD,itUjBOsLbr,2020-04-03 00:23:01,2020-06-20 13:34:16,True,False,id_329
394,34.72791145951126,169,797.9680176196858,41,605.2483751125442,291,731.7471804505172,592,238.53079694142153,NleiRLyFKD,csjMXhIDtg,eMpJkuiYFu,CMeBFCzhfF,kpYbfpXnul,QxclVrLKIU,2022-06-17 16:51:17,2020-12-29 02:17:24,False,True,id_330
134,963.3678414314379,646,300.25495421909807,911,965.833337027145,238,570.4609666766163,311,592.432217259169,XRhCGmOvHN,qGfcQzNPJQ,qfizqfoPDW,LHOTXeGCPv,nNGNAeSQhT,FdczsKeiGx,2020-02-22 21:35:56,2020-04-03 03:09:55,True,True,id_331
426,285.2252782545134,465,148.3220679375794,136,504.5599398715438,676,909.395842620994,2,644.8486846619946,zEJibtEvvl,ZVBSKaxrEO,gjNpHVRjNq,PlZdgmTnwy,wmuFsOsvar,zyApWiDjYx,2020-11-27 04:57:08,2023-03-29 07:46:56,False,True,id_332
146,58.932379306848134,532,624.6023599582925,916,642.1521581318698,579,979.9833625967603,461,727.1554907928303,hlcPOdTmnW,KVobMzAqvt,aNnYXsbvsx,nuUUegCpUN,BzczPonRYK,HGUVsMEpdq,2021-02-21 18:27:00,2023-01-06 14:54:04,False,True,id_333
132,640.4466869047458,439,217.17011173660939,977,861.6228532347527,664,291.5275268657216,346,143.80403785712204,usjLQITtmU,tKMkJzyJJx,sZhMmnnRfS,gyCHUafuIb,QcvVVMdkeq,GbyXVnPAVQ,2023-07-17 17:38:11,2022-11-29 17:05:05,True,True,id_334
166,398.11882509225615,113,610.2879585174945,383,451.2413906619904,747,340.6169887160565,14,407.12692946344777,UwuSbGjzYr,JPAcsUuAFU,oDXveIhOGE,uiVLFVDwGv,wMInhTsHwW,hbYByLxUeb,2023-12-23 10:21:20,2021-07-19 13:23:59,False,False,id_335
195,293.04450024064124,462,38.97393565780993,777,198.15220093563812,641,487.81081419513384,795,554.0572174091492,pmmNKnhUJP,GEBfczbmSg,IEvaSgwqJh,NWSQYNJgGj,ZHXBbugRsR,IbPSfQuyyL,2021-07-25 19:27:19,2021-12-28 07:19:34,False,False,id_336
912,111.8819135961655,718,218.2340857120003,691,639.4528894188232,456,349.74534405286227,738,502.99165832773485,mCQDeqObyn,TQslMRdTrw,ZfPGdyJFKm,gftEaZlSFj,JQmxGMZktx,YETvWYDXxK,2023-10-16 13:48:15,2023-09-03 20:23:22,True,False,id_337
156,74.05100101975259,575,262.4056742660149,274,574.2767284228478,129,366.08390132363013,251,120.46530665753741,yMRqqcQmSN,yFqhsmhHWJ,lPdzfArIds,qchHewaWvx,DBnsRZPeTl,fwmHdyYyjH,2021-03-14 18:48:34,2023-04-12 22:05:55,False,False,id_338
738,148.4974423637222,73,562.6405338158921,69,901.6953542025292,615,803.4726643207046,361,70.84947768520244,bRzhGRQDci,ZQYIsLMsNx,fbDWgGUnNZ,ArFsBtYXnK,wHniYGQXpv,hoPArTKqRL,2023-11-30 19:11:02,2022-09-14 03:26:06,False,True,id_339
2,382.76416623246735,103,509.9939195525661,915,11.81450070970602,951,341.98000561727304,139,299.57937230697786,KoGpiFrMnc,CQqVrAtwKO,zHRmhnZHBP,hFGtgbUrfM,ggwdAkrmVj,gaAEIKwbRN,2020-11-26 17:46:08,2020-01-06 20:02:54,True,True,id_340
47,34.78280506290776,750,874.8229255030063,332,565.700141937773,819,950.3977339308385,491,462.1143504679314,RgQBCcZcRJ,ePkgfcadGV,wWzeTQzaNV,WlImBMfscl,rzLCymFqfR,TYWFoAkdFn,2020-02-22 08:41:38,2023-06-26 14:42:25,True,True,id_341
118,516.1047763157889,520,879.5070002505325,419,916.5317891900008,465,635.7196913813128,568,383.0446519672919,WnasdmKjNt,ORIOXJHRBN,VaBtBKfLsY,mmIJUUPbqh,DFHnfoRPah,iiUSyvuzAz,2021-03-23 18:12:24,2020-05-23 18:32:55,True,True,id_342
138,978.7363870890432,651,688.2103421199425,60,641.3782409069378,26,6.842689387367096,20,553.2335480180145,bVwjFnfcfU,luUlOZOXAy,wJjXNYaSgv,xNgejhaLGK,zlEVrQUKNG,IOIsBQqZcX,2022-03-21 11:23:27,2021-08-01 12:49:55,True,True,id_343
811,829.583072293269,303,750.0585599978388,919,299.8756752608098,365,565.4126122173993,316,16.429282920689015,qvCJVAVSRV,QqhmPUTTbs,hChqPPqBYJ,roTgHMQjvW,WwblvyyRxJ,eUJSKQBEQj,2020-11-14 10:27:15,2021-09-27 05:29:45,False,False,id_344
103,890.0554686726767,515,677.5439601866234,504,483.43487438344334,974,174.3202898309323,571,912.094651411781,AFsywndtOW,fZxQfiueey,RrtxrmPLCC,XKXrQDUkKu,TAWtNpuOKR,DvmSYrHBFA,2021-05-05 14:34:52,2020-06-06 13:19:09,False,True,id_345
584,291.26170237170567,782,6.542809375800651,833,541.8609728930318,654,615.5094877788481,946,104.85297516981107,NXLvOXEGeo,xdrsCeNwxV,DediWnIxjr,RVVciANzLW,qGnOBJCySo,tbmWPVDPbF,2023-01-02 17:42:01,2020-02-21 00:25:08,True,False,id_346
759,627.8527110323496,350,186.50940045011765,853,133.70194890488452,378,141.5105468504353,625,22.940330475104464,xKVrmMtIma,BiWzOjuTAW,vESFhMQoHY,VMgCjuiWUi,sNReOxODKS,xwcJYkIlSN,2022-11-14 11:59:42,2022-08-14 17:09:50,False,False,id_347
87,174.4637395174894,913,296.78570333081177,876,18.62385511310083,529,856.1674093534356,976,105.5346320806636,aibYrtZJFf,AFHVweHUWG,QVtZTGDsxq,TONwePYSMk,BjNAhHKPiF,NpHdmJpVeY,2021-03-05 23:33:14,2021-05-27 23:22:01,False,False,id_348
450,993.6461353712813,822,655.3502085212147,320,758.8706315242947,63,519.3185560622976,473,690.8469226370281,QVQSyQZguh,OJvtvnYfYW,LVhKSvcfOu,nRajKsSSYM,MtXVHPqOEY,FYXvuGjZlw,2021-09-29 12:56:35,2021-08-18 11:49:45,True,False,id_349
363,550.4378929824298,513,281.1615510121107,685,939.1722755581674,613,369.95337195347497,854,449.138091199082,gvaUVPPmeY,ruizuWxbjl,VzcuCFIJve,GldsNVzwLO,ieBNcTKvfc,RtPblOfXyD,2022-11-02 20:29:17,2021-10-09 02:53:50,False,True,id_350
172,926.5214204034698,236,603.1806150961633,899,714.4023296418364,992,1.657799194467402,472,303.60308526666614,xhbRsQIasj,ulXaEeldap,YLLXUaXhRz,XAQPkvFdzL,yGOltmltXh,NGmDnXHPrJ,2021-09-18 13:35:52,2020-06-30 16:12:26,True,False,id_351
841,35.39582622399606,992,456.94158292786267,206,817.2205515392897,203,873.3548781247986,982,123.20940313212836,JkeQvSOIvB,sPbTlWxWny,bJiGaxqxCg,nBSuleRhPj,LcMEJLkupe,IZyUGHHjEx,2021-10-01 02:23:34,2021-09-15 23:15:01,False,True,id_352
512,652.3757092094625,852,633.6774344035648,400,539.5471930346542,88,244.22859507921268,332,270.71747138634026,SJVpPgsxfb,CgUFPhcOKZ,Kuctvrkqgd,mmBXzWyWHw,IAglyZJcLJ,peTuzDDOLZ,2021-05-08 16:28:44,2022-02-22 16:03:24,False,True,id_353
371,426.3774999259997,847,234.6130595042526,490,853.5947127174799,840,873.5321561657148,809,430.3705064261421,hPkaLwKAXz,zRWClkovpM,HTxcqnwlEf,GnEjHWvzyb,npKBPGIWdV,wYAhWYtRbO,2023-07-28 04:35:23,2021-07-31 04:56:08,False,False,id_354
119,961.9235352508475,243,535.0680870236299,417,1.8107512453487962,550,471.11420474079335,736,229.52268621013948,LbTNyIowtO,IXDPvxqfdI,tFJeCICaGU,surkMYkzXc,NUFeUdXtya,noBZqGBAyq,2023-11-16 04:13:57,2023-03-28 17:00:37,True,False,id_355
612,290.91053727128315,686,116.680653231365,241,129.81455818813936,101,894.5227706782958,873,538.0019440840736,yQcYbUSBBP,HbLvPePlqn,SLDokEncFX,XfqfVdBDeu,LvxTRjYUCp,dGpOfxedQo,2023-08-28 02:56:48,2020-10-18 04:38:33,True,False,id_356
113,676.4806323436937,335,694.8112007208694,431,198.32131495929482,336,954.8810696034686,591,1.5312291968554437,dHlfkVlkUJ,XWKEyZTfXw,QoBJvOLLfE,eqQzgqqELH,AnxhgagPyz,tVccjddeJc,2023-01-05 12:18:39,2022-04-06 08:44:28,True,False,id_357
454,556.8718847719446,404,411.4392821073449,374,443.005725375605,97,37.15622266280594,707,673.956306520146,XWyzfagmvl,olDcqynGfw,GROThEELqg,dRLjNqHkyy,tckkPIdwHQ,lpgfaZVcGV,2020-02-12 02:58:54,2020-09-13 02:42:01,False,True,id_358
884,788.5261820295252,97,9.585340505352535,835,165.57030534695662,612,408.59404461131834,520,613.2073273957753,SRVGWbqHqW,zunEYJBAeb,wNmHOFnEFm,uprBoACmnN,eBKuGPxcWF,IKfmGzCMUy,2020-03-18 10:09:24,2023-09-10 18:44:22,True,True,id_359
55,135.60208911124604,295,104.58955403019576,583,222.47799811278347,436,458.7846480782929,360,26.011630504283012,cLONjpcXAW,BFoGSOAGxm,OmzLdDpoiZ,VtsfdeXOeC,bClLBxPRaY,wKGFfScszS,2022-11-14 18:02:31,2021-03-31 06:22:57,True,False,id_360
278,581.536408220713,866,287.6349240023653,98,938.4077831163087,99,251.60840321618483,49,478.9133572981358,SgCaqpcifV,tVqHmEtdkK,ZwcCQaQkzE,kXaKCLwHFI,uudptYALir,DbfpJbCzPD,2020-01-19 13:23:19,2023-01-11 21:02:22,False,True,id_361
83,696.1221083275437,687,638.0194493261552,64,837.2279503274987,572,554.5309849200884,595,166.92137314994494,xobKrrWBfA,vXAKuvvgGx,wSJYhPcNGe,VcvyANDsHg,TCFasMcOTT,MfNUWUWVtj,2021-07-04 04:14:04,2023-01-01 15:03:59,False,True,id_362
142,557.544517930245,746,281.8540713955742,669,129.0571027650883,353,966.6399051906976,413,686.5678379141716,xHqqbBjcfh,HJXVdJZWEV,JVdzODSLmr,bZmoqzQBEl,VnSmYUnNvp,IcQSqhpZrE,2023-11-27 11:51:32,2021-01-15 21:18:09,True,False,id_363
208,416.5042671305308,30,87.42290833121913,325,430.7146045113185,693,280.2664724515549,312,319.2418066085746,awjtwQgcHi,pHMrRdOATN,ZrXPVEwTcd,zNeevdPJXO,tJuYwQERBw,ajMLZsYIRb,2023-01-29 23:33:59,2023-04-06 12:57:20,False,False,id_364
553,847.7805064052587,811,487.623602455835,774,294.09382773189395,68,41.036614467405144,648,518.8279602779995,QHStIlhWOA,jqnHFGdFVD,xusqGbhSJg,ncQzQndohE,nZwqkFjQzp,HxevizTiLd,2021-04-03 00:55:41,2021-09-17 23:22:36,True,True,id_365
509,17.44539833230685,785,967.0648690296961,26,271.05787609826547,87,429.78937064603497,180,459.11815436311576,cvQXOwIoDm,eAGPbPKtou,nQwhKpIVBV,RblMavkGCZ,ZycqgbNmLs,mzVCoNekEJ,2021-02-18 00:28:35,2022-08-05 18:13:40,False,False,id_366
311,582.6544956791143,260,365.1672103590258,232,570.9836707390211,676,405.7805538788697,115,255.76438266403244,StSZyHKMmN,rIUSuIshqm,ktQyEfuItR,azuZjCAURw,dAaGYeeoRj,SvDsVMnvkR,2023-10-26 21:20:17,2022-06-03 19:17:13,True,False,id_367
19,438.84496279797537,936,998.3026621206619,453,950.0185663737535,571,903.193997003155,741,249.59921722723644,BkxCxBeAEd,FyzwJOKZYk,tOsbTwVhmr,bxszRmAFnZ,LoWFNHnyaE,XrItIfJNgv,2023-06-15 22:54:54,2020-09-04 17:45:31,True,False,id_368
420,629.2065423317138,58,43.11130986640177,663,357.1406147934667,342,782.7299334383227,7,655.9339904516474,pLLHQXUEQX,QkjsbHSmEs,XAXkffKLDe,mzuMqKtnFV,nHxFUdtMFA,VlwKmiohfc,2022-08-08 20:12:24,2022-08-11 11:13:04,True,False,id_369
549,45.20724884417471,369,882.8010064462578,4,436.57374165763275,376,228.64617179454726,361,566.126913503749,jpsWVjgWYY,sUJvWnYykr,RUhmVZnCbN,qOCHsVnoMF,CzSioCFlbG,vCyfNuWCWH,2023-03-10 13:10:14,2022-07-12 03:24:26,False,True,id_370
962,368.1287245270806,714,901.0208037336046,885,172.14188859491742,360,320.67868855621816,270,308.42081522987297,xgaqUIuETw,HQRrJJeMVU,thlqQErWIL,kqjGlCgyWe,UMxIMLsttP,YxIRuaHFsU,2020-08-04 20:46:41,2023-12-14 20:46:33,False,False,id_371
222,370.16135243139627,614,706.3790133563396,194,798.2553157056052,790,789.4386787171863,378,164.53940992328342,NhwfAHPKoV,uzMpxmZVnl,liyjaatugh,FPJfWJceAi,rhbJJJmqLs,dYIEqZDLQv,2021-11-07 00:05:17,2023-02-26 20:14:59,True,True,id_372
391,420.3862395839688,737,159.77447161228886,277,546.8554543064317,189,636.4068930263902,224,199.3494425738055,KCXwNQHnek,zseTfKbVzI,aNVXPumdns,dsKndInCQI,HEssdcUewy,utQXEltWus,2022-09-15 17:19:04,2021-09-14 12:11:36,False,False,id_373
376,619.2849075214873,156,402.2656175637533,433,555.9443324829697,547,845.2139288639537,486,797.4812526450439,fAzdAAbfnJ,PYxpVOOrRX,lyurqGqsCE,AxBgNgNNNy,vBUxYtNKHk,zfFCjihaoD,2023-04-07 23:26:19,2020-02-07 10:14:33,False,False,id_374
837,90.25190991377397,816,368.78979665781884,556,645.9148752165066,670,132.62546083458216,664,136.47780555153233,gqYfQIARKp,FDjjWDTAKB,RSjQzUyufn,TprFWPOfPg,OjpkpfsBwX,ViJnjFeEiG,2021-09-25 17:38:48,2023-10-31 00:40:02,False,True,id_375
815,920.1472602314724,550,25.435737560853266,197,467.77691353706695,535,13.418197949489397,26,163.42500268129635,cgNQHKatFs,uEmsrfWCbw,TcvWeLFaDC,KIaOCgtMat,JEqIVNMrgV,MDTpPbmvYQ,2021-10-12 14:55:06,2020-11-06 04:58:15,False,True,id_376
895,612.4921403869758,351,952.0327367270678,495,356.61663854094314,83,584.1675229612126,652,892.9266979072968,WfXJEwPScn,qxKdjKvRvr,VpIEIxtUiP,UeEoyWkKfj,QLuJXNQBVb,lSsjqnhHzU,2020-10-01 20:06:41,2020-07-23 09:53:22,False,False,id_377
998,361.89582827786404,158,597.5297964744873,593,532.3471386990341,971,648.4223468152102,658,589.6546384330574,HTNaggFade,JHPIhDYXms,KwxOekPSYs,rOnwZhTWXb,VnwfClGDch,FcHxuqnChJ,2023-02-10 04:35:07,2021-02-20 05:21:20,True,True,id_378
9,974.5696294082262,238,848.0969792519788,881,715.7404757761992,844,895.8276098607585,799,556.2222837284869,fCZbQxAUCV,PaFkZpAHJZ,mmobVJDysS,egttNMkgWq,VLSyKqaJdC,bzBMMTRDEv,2023-03-03 21:50:14,2023-08-11 00:23:12,True,True,id_379
646,532.5036919883615,704,145.0455415193501,231,242.26357553548016,397,542.3896770042329,103,491.62465696682614,VhgcQLitOU,YOCxYCMpuv,TKXqzFPFwV,sLLPkNGhGs,wPttiSWNtd,PoXhtMBvkC,2021-06-01 10:00:19,2021-08-31 15:09:02,False,False,id_380
686,326.35374301002054,683,78.63762447926692,788,503.4325554560338,430,771.7412946828674,141,325.07092453668895,wsPHHvMvrY,pDZqDBJSNh,CcVyPZFOer,vunhpypvvE,hHcgGuGKtr,msKojLBxKa,2023-05-23 12:34:13,2021-11-02 14:06:29,True,True,id_381
279,317.4050463870949,611,624.3868343193755,88,388.2190479250133,468,122.61172474935933,37,783.3336729754798,fqfqDvimxe,XBAfKIjVLW,OgwMMHZBvz,zKaeOvipLO,EtjjaZhuRO,gkTjNjiwyp,2023-01-09 18:08:08,2021-07-24 23:02:02,False,False,id_382
843,249.02778703052263,127,812.831191102052,794,78.62253278405574,624,419.2414283029221,988,48.817064571491485,DYYNxZpaNs,BswGMYBgtu,OdelkPvFfW,LHrgxlZgzm,ErEPmNSXxc,iPtYLmsftO,2020-10-30 16:50:46,2022-06-28 01:42:39,False,True,id_383
702,562.2803613985905,425,626.4333643947826,305,595.1884139998474,851,32.91060903706777,39,60.63364695478335,gqfShNKewW,tbxGnIpGIh,DbhRJoZcsD,nrCUvqkVsy,qwGYbblZfQ,yAoUPfynFA,2021-06-07 05:03:30,2021-11-30 12:18:57,False,True,id_384
780,299.18400703042767,659,209.0856470702279,287,799.0044250349231,117,297.0894199462294,219,53.78762803890113,waZyAYZzHg,yfeJmZGjIx,lQxFtPhHum,nmPVhHQQFB,sKymHpyZNC,QHSDGvYAFg,2023-04-20 09:27:22,2020-05-17 11:01:27,True,True,id_385
148,273.8474452310149,932,598.0963966816175,587,918.2833959279639,408,706.9450375334404,670,401.8974046871644,ePfkegpfYw,MSCbcFsKST,UCbjceEDAB,ihBylXOMoC,dcHdBlDRAO,gBPVxBaqfM,2020-08-29 13:25:37,2023-02-13 09:17:03,False,True,id_386
635,124.18695743323272,995,400.54139030744693,187,208.1963523565503,535,526.3072138649429,708,44.21354886381601,RdzvWMlysD,qhKAeleOtk,hIUMyXTyNE,GBMhzvJQDC,sfsmfncSab,jAIsufSOOD,2020-01-27 03:46:13,2021-12-05 21:28:13,True,True,id_387
448,750.9745704359879,344,695.2351347833786,838,275.06606049185933,940,324.51680252845136,119,488.0621089950973,FXPUodkqon,CnGTMvpiBF,QKsXeNZQch,dhTFNqcMdD,ccsHFwmLTq,BUePrUKkZV,2023-09-15 21:45:48,2023-03-28 08:50:26,True,False,id_388
579,749.731060761998,981,827.2240130967405,387,421.07883815078605,375,704.6555751717049,301,580.5490573469128,KwXrJfHYMc,oiddNoaQEF,mJzwVqPXgC,wYdcaaizFt,LJuVtftkSQ,cMOZAWlwDZ,2020-09-24 15:29:43,2021-02-26 21:16:45,True,True,id_389
533,417.0590528399374,200,540.286047328218,923,166.8114180633212,498,199.63598906299686,399,247.45722433032546,ZqkrDPWyme,zOUnlKwdxf,WLvcCOTvYy,ICWpGrKsmY,KpbIsGyeNm,TsdVCNkbDD,2023-07-01 22:14:57,2022-04-30 01:22:27,True,False,id_390
619,408.263984854365,527,933.1005987062779,744,139.73826775150133,941,310.4096359691246,612,270.5637499765743,XoCVPkONJM,gXqaHAUIBK,ZVgNIGtSIr,aRNrlujfkR,dQpybaBEJq,vEKIiCVOof,2023-09-15 16:35:09,2020-02-07 05:09:37,False,False,id_391
538,582.9028932099907,511,409.83249451531987,661,391.45321643425655,834,706.1457815548517,550,696.4892937241601,jiODqlIIeh,yKEaDuWdjo,KQvwhqheZV,lbWMgTGOjb,WihtiCJlGn,VCmqkEOmep,2020-07-23 13:19:00,2021-10-01 17:20:54,False,True,id_392
224,885.3153113734094,361,298.04264588141405,518,25.20498740616317,627,819.5069747665216,17,629.9475841620799,gnGQmSiKVs,RkPPzPhXCZ,EOOcXHIggz,QWIilYCRoq,fSCddZJpVs,dOneasJKaf,2022-02-08 14:56:08,2023-11-11 04:09:00,True,True,id_393
871,192.3134302647359,226,376.13763116868927,361,411.2745752136003,226,750.480231769038,875,871.3458955191971,cEHOFXgIip,GzTWcKKKdt,VoIhMdfiVE,EHNpaIkFZx,SuGsiPXEOX,gSpzXCHCGr,2023-08-25 23:14:10,2020-08-08 19:38:40,False,True,id_394
301,823.89248997309,965,790.0790375464178,113,45.75697376736032,845,784.9281481324799,11,215.8936760051966,QSbQMpiNeZ,eZkklNFrcZ,zmKgZAqlrj,MrlSzbURDj,CvbfUeDNdV,rQtidgtwdp,2021-09-01 15:06:49,2021-09-14 11:19:52,True,True,id_395
984,615.3857382987102,194,266.6862233314736,231,831.2774228039646,528,95.80908227296148,340,658.5050717254841,MdXZciYjaw,SKOiqVWmiV,dIgWwaMpXV,nmSipKOLvc,EXLgBTqEDM,xkMUauHIFN,2021-02-22 06:47:31,2021-03-11 22:13:01,False,False,id_396
368,652.9356188640793,379,399.7422171343099,383,768.7782777120435,606,9.896210373473323,725,53.20988779719116,LMUmwNeHEk,dGlwYLXvrS,vjLOtwzDrD,VtwvvyRdfG,dypleUIGQx,ibMHPfTgYs,2022-12-01 12:17:33,2023-09-15 22:53:58,False,True,id_397
949,451.8436243480126,360,348.0654725167419,193,339.9907956913685,801,771.2565890019877,949,597.7260484166627,qVxQFXpiIV,QkmgCYGQRn,yGIUeQjrkf,QJTkxAqzzX,BnOeVrJRxD,bNzQfnaRlK,2022-07-28 15:59:08,2022-06-01 08:20:46,True,True,id_398
239,510.23524708195134,652,755.9590419550092,213,95.27206506159635,906,849.4587042580188,389,965.7849930020942,QQpQeodLpv,SxiAAXmKOe,erLxSLWKKq,XLvgYOWqIv,mGnGCfWPPp,ceHaEXoOIL,2022-01-14 06:13:58,2023-10-03 08:10:39,False,True,id_399
271,2.9321055967749254,369,571.811769154988,426,201.3321926414865,710,534.0203564300562,925,994.2966964526549,glzecgsBtI,sxToCvQUPx,AUpMbjeDif,KVeOESzuuG,VOhdUVpfCq,nMCCDHgIND,2020-06-13 17:28:55,2023-01-15 13:24:11,False,False,id_400
911,74.51597503360475,167,470.1987004035064,220,304.87971377501157,810,369.7308792098353,733,74.42114418933332,azfLcpaBOV,UXOWEorcNL,OVxHNbxAPB,OtFVhbmvYv,vhdIJByLYT,ZolGENKqhD,2023-08-12 07:34:26,2020-01-24 00:11:11,False,False,id_401
785,317.61984653279774,223,859.2651530018028,210,757.3476641628874,955,503.24662994842896,993,739.0244446943987,dHKKBAWQxx,ChedKIcOba,jLsNpKUfIM,hdvEagoeGC,NiXCxAoZBt,eOrGREoMRQ,2020-01-08 11:15:28,2023-08-16 01:00:49,False,True,id_402
459,349.1860443652574,112,993.8364539783338,565,508.45017821540307,389,858.822862772509,318,94.35727623704126,gNePPZLsbt,NNXRXDRJzv,YXjEaLWyDq,KQjpvRFclW,TYJUrnrXxH,mosABJzLQp,2021-03-20 04:07:15,2023-09-03 12:10:57,True,True,id_403
472,753.1005970600888,938,558.113857219716,82,64.14263640053231,240,648.6713762423955,172,974.9531214883993,bzweeZkRAw,TjcCqDbDOM,pYFihXbNlH,NNRfNlbFFX,LFOrXuAssx,fTGHgGJcnk,2022-08-28 00:00:50,2021-11-08 04:42:00,False,False,id_404
333,940.8178705632578,549,524.8986489472055,246,892.7516865561959,97,333.07081435109455,962,854.451325390806,FYEgAidIdI,qUnhnDDRvY,lvHqfiuiRq,vdgChMyDTF,ULRAaGPCrM,HfvUyPEIUs,2020-06-16 03:41:52,2022-03-19 23:02:56,True,False,id_405
967,722.0923336585073,163,847.3463761190558,365,876.0529847649562,167,482.24429509039237,727,769.0911018453751,hZCNiWcVrO,yLHpNIlEhV,FhlyBLasNw,ZLsNLHrdns,jOegoRwGvX,yQmXklDKwf,2023-07-19 12:26:44,2022-07-05 13:11:56,False,True,id_406
419,466.3135063786379,20,576.1399168887039,120,549.2859368346362,982,551.4333157390874,430,797.2808309889601,ISeUyipNVL,AKQoMrLNmr,yIZyIvJIvn,XWKjEXMCbj,COJXIFoPos,pKnPpHNmeU,2023-11-09 22:07:50,2023-06-20 16:06:42,False,True,id_407
493,852.0533886309154,879,659.5962141554255,954,323.4729204250828,886,662.0842276643314,728,978.7064315143333,BWPaEKGxYM,yLpmfRrMsc,VXPPfhiyxO,zdnUytAWGU,yWVNfGRnfq,wVmLPzBIZZ,2021-01-20 21:29:12,2020-08-31 06:06:08,True,False,id_408
401,123.03235626022035,613,509.2223308034203,716,940.7671506874145,462,659.9356502600408,618,617.4753612354184,zePFrQbQyk,nfivZmxZjo,URSUqJNnms,lfnUAuBHjC,FLEUBTUHTN,YXrZUdABfV,2023-12-06 09:13:23,2020-01-23 09:50:20,False,False,id_409
647,765.1704789248919,796,356.9730986038051,561,208.83706868939123,318,183.1071837984266,485,833.8407538045557,grFdHjQcIW,ksiHVBSMWI,AaaSIqstQm,dyxJTfedMM,NEzUGWjaCX,ZOVXFyDlnU,2020-05-12 12:44:41,2020-03-17 20:20:44,False,True,id_410
491,970.0958039801255,944,73.06696657824784,389,659.3843678553844,670,648.2206087418347,189,40.83313363027441,sVwIDiAXJH,XpVbUnaucU,vXRDNDWmvk,JqywotJhur,apfaJFNQyt,XqzHkVkDKa,2021-02-11 17:27:00,2020-10-20 15:16:04,True,False,id_411
722,721.654966017306,275,668.4900824398359,804,196.5965123367983,341,76.80576877874267,430,284.5392466601503,UMiRvKTtlu,QyrUamUUmF,vziHaUXqht,KIJvZdfKom,SNdkjHrghA,MfGcxhkywl,2023-03-23 16:57:28,2023-01-31 16:44:04,False,True,id_412
445,621.5801146385843,318,689.2221665325883,19,379.9012936141537,24,645.1987119764974,591,453.9035896601097,SJriwyptjF,wRJqudmmIR,tNjFbeRhrY,qObhOEoFkL,riBmIzjLIg,NmjrAwPcny,2022-04-10 06:53:33,2023-08-11 14:07:09,False,True,id_413
37,848.6717204998191,567,149.17945102989404,509,414.474052945793,181,590.946333447784,976,447.794176037961,nHKMEfqRHl,xWhmTWroHj,FdHLAvIcIk,QJWNijSFpy,NTpAhzSynx,HsDXJDwWkf,2021-11-19 16:06:09,2020-12-18 20:28:48,True,True,id_414
